
HELL
Ceiling: 253, 201, 169
Floor: 220, 100, 30
Player pos >> x:288.000000 (4), y: 96.000000 (1), Player angle: 180.000000
Size of map >> y:3, x: 6
t(3, 2), ray: 0 >> ray: 210.000000, colonm_point: 46
 t(1, 0), ray: 405 >> ray: 169.500000, colonm_point: 10
 t(1, 0), ray: 406 >> ray: 169.399994, colonm_point: 8
 t(1, 0), ray: 407 >> ray: 169.300003, colonm_point: 7
 t(1, 0), ray: 408 >> ray: 169.199997, colonm_point: 5
 t(1, 0), ray: 409 >> ray: 169.100006, colonm_point: 4
 t(1, 0), ray: 410 >> ray: 169.000000, colonm_point: 2
 t(1, 0), ray: 411 >> ray: 168.899994, colonm_point: 1
 t(2, 0), ray: 412 >> ray: 168.800003, colonm_point: 63
 t(2, 0), ray: 413 >> ray: 168.699997, colonm_point: 62
 t(2, 0), ray: 414 >> ray: 168.600006, colonm_point: 60
 t(2, 0), ray: 415 >> ray: 168.500000, colonm_point: 59
 t(2, 0), ray: 416 >> ray: 168.399994, colonm_point: 57
 t(2, 0), ray: 417 >> ray: 168.300003, colonm_point: 56
 t(2, 0), ray: 418 >> ray: 168.199997, colonm_point: 54
 t(2, 0), ray: 419 >> ray: 168.100006, colonm_point: 53
 t(2, 0), ray: 420 >> ray: 168.000000, colonm_point: 52
 t(2, 0), ray: 421 >> ray: 167.899994, colonm_point: 50
 t(2, 0), ray: 422 >> ray: 167.800003, colonm_point: 49
 t(2, 0), ray: 423 >> ray: 167.699997, colonm_point: 48
 t(2, 0), ray: 424 >> ray: 167.600006, colonm_point: 47
 t(2, 0), ray: 425 >> ray: 167.500000, colonm_point: 45
 t(2, 0), ray: 426 >> ray: 167.399994, colonm_point: 44
 t(2, 0), ray: 427 >> ray: 167.300003, colonm_point: 43
 t(2, 0), ray: 428 >> ray: 167.199997, colonm_point: 42
 t(2, 0), ray: 429 >> ray: 167.100006, colonm_point: 41
 t(2, 0), ray: 430 >> ray: 167.000000, colonm_point: 40
 t(2, 0), ray: 431 >> ray: 166.899994, colonm_point: 39
 t(2, 0), ray: 432 >> ray: 166.800003, colonm_point: 37
 t(2, 0), ray: 433 >> ray: 166.699997, colonm_point: 36
 t(2, 0), ray: 434 >> ray: 166.600006, colonm_point: 35
 t(2, 0), ray: 435 >> ray: 166.500000, colonm_point: 34
 t(2, 0), ray: 436 >> ray: 166.399994, colonm_point: 33
 t(2, 0), ray: 437 >> ray: 166.300003, colonm_point: 32
 t(2, 0), ray: 438 >> ray: 166.199997, colonm_point: 31
 t(2, 0), ray: 439 >> ray: 166.100006, colonm_point: 30
 t(2, 0), ray: 440 >> ray: 166.000000, colonm_point: 29
 t(2, 0), ray: 441 >> ray: 165.899994, colonm_point: 28
 t(2, 0), ray: 442 >> ray: 165.800003, colonm_point: 27
 t(2, 0), ray: 443 >> ray: 165.699997, colonm_point: 26
 t(2, 0), ray: 444 >> ray: 165.600006, colonm_point: 25
 t(2, 0), ray: 445 >> ray: 165.500000, colonm_point: 24
 t(2, 0), ray: 446 >> ray: 165.399994, colonm_point: 24
 t(2, 0), ray: 447 >> ray: 165.300003, colonm_point: 23
 t(2, 0), ray: 448 >> ray: 165.199997, colonm_point: 22
 t(2, 0), ray: 449 >> ray: 165.100006, colonm_point: 21
 t(2, 0), ray: 450 >> ray: 165.000000, colonm_point: 20
 t(2, 0), ray: 451 >> ray: 164.899994, colonm_point: 19
 t(2, 0), ray: 452 >> ray: 164.800003, colonm_point: 18
 t(2, 0), ray: 453 >> ray: 164.699997, colonm_point: 18
 t(2, 0), ray: 454 >> ray: 164.600006, colonm_point: 17
 t(2, 0), ray: 455 >> ray: 164.500000, colonm_point: 16
 t(2, 0), ray: 456 >> ray: 164.399994, colonm_point: 15
 t(2, 0), ray: 457 >> ray: 164.300003, colonm_point: 14
 t(2, 0), ray: 458 >> ray: 164.199997, colonm_point: 14
 t(2, 0), ray: 459 >> ray: 164.100006, colonm_point: 13
 t(2, 0), ray: 460 >> ray: 164.000000, colonm_point: 12
 t(2, 0), ray: 461 >> ray: 163.899994, colonm_point: 11
 t(2, 0), ray: 462 >> ray: 163.800003, colonm_point: 11
 t(2, 0), ray: 463 >> ray: 163.699997, colonm_point: 10
 t(2, 0), ray: 464 >> ray: 163.600006, colonm_point: 9
 t(2, 0), ray: 465 >> ray: 163.500000, colonm_point: 8
 t(2, 0), ray: 466 >> ray: 163.399994, colonm_point: 8
 t(2, 0), ray: 467 >> ray: 163.300003, colonm_point: 7
 t(2, 0), ray: 468 >> ray: 163.199997, colonm_point: 6
 t(2, 0), ray: 469 >> ray: 163.100006, colonm_point: 6
 t(2, 0), ray: 470 >> ray: 163.000000, colonm_point: 5
 t(2, 0), ray: 471 >> ray: 162.899994, colonm_point: 4
 t(2, 0), ray: 472 >> ray: 162.800003, colonm_point: 4
 t(2, 0), ray: 473 >> ray: 162.699997, colonm_point: 3
 t(2, 0), ray: 474 >> ray: 162.600006, colonm_point: 2
 t(2, 0), ray: 475 >> ray: 162.500000, colonm_point: 2
 t(2, 0), ray: 476 >> ray: 162.399994, colonm_point: 1
 t(2, 0), ray: 477 >> ray: 162.300003, colonm_point: 0
 t(2, 0), ray: 478 >> ray: 162.199997, colonm_point: 0
 t(3, 0), ray: 479 >> ray: 162.100006, colonm_point: 63
 t(3, 0), ray: 480 >> ray: 162.000000, colonm_point: 62
 t(3, 0), ray: 481 >> ray: 161.899994, colonm_point: 62
 t(3, 0), ray: 482 >> ray: 161.800003, colonm_point: 61
 t(3, 0), ray: 483 >> ray: 161.699997, colonm_point: 61
 t(3, 0), ray: 484 >> ray: 161.600006, colonm_point: 60
 t(3, 0), ray: 485 >> ray: 161.500000, colonm_point: 60
 t(3, 0), ray: 486 >> ray: 161.399994, colonm_point: 59
 t(3, 0), ray: 487 >> ray: 161.300003, colonm_point: 58
 t(3, 0), ray: 488 >> ray: 161.199997, colonm_point: 58
 t(3, 0), ray: 489 >> ray: 161.100006, colonm_point: 57
 t(3, 0), ray: 490 >> ray: 161.000000, colonm_point: 57
 t(3, 0), ray: 491 >> ray: 160.899994, colonm_point: 56
 t(3, 0), ray: 492 >> ray: 160.800003, colonm_point: 56
 t(3, 0), ray: 493 >> ray: 160.699997, colonm_point: 55
 t(3, 0), ray: 494 >> ray: 160.600006, colonm_point: 55
 t(3, 0), ray: 495 >> ray: 160.500000, colonm_point: 54
 t(3, 0), ray: 496 >> ray: 160.399994, colonm_point: 54
 t(3, 0), ray: 497 >> ray: 160.300003, colonm_point: 53
 t(3, 0), ray: 498 >> ray: 160.199997, colonm_point: 53
 t(3, 0), ray: 499 >> ray: 160.100006, colonm_point: 52
 t(3, 0), ray: 500 >> ray: 160.000000, colonm_point: 52
 t(3, 0), ray: 501 >> ray: 159.899994, colonm_point: 51
 t(3, 0), ray: 502 >> ray: 159.800003, colonm_point: 51
 t(3, 0), ray: 503 >> ray: 159.699997, colonm_point: 50
 t(3, 0), ray: 504 >> ray: 159.600006, colonm_point: 50
 t(3, 0), ray: 505 >> ray: 159.500000, colonm_point: 49
 t(3, 0), ray: 506 >> ray: 159.399994, colonm_point: 49
 t(3, 0), ray: 507 >> ray: 159.300003, colonm_point: 48
 t(3, 0), ray: 508 >> ray: 159.199997, colonm_point: 48
 t(3, 0), ray: 509 >> ray: 159.100006, colonm_point: 47
 t(3, 0), ray: 510 >> ray: 159.000000, colonm_point: 47
 t(3, 0), ray: 511 >> ray: 158.899994, colonm_point: 46
 t(3, 0), ray: 512 >> ray: 158.800003, colonm_point: 46
 t(3, 0), ray: 513 >> ray: 158.699997, colonm_point: 45
 t(3, 0), ray: 514 >> ray: 158.600006, colonm_point: 45
 t(3, 0), ray: 515 >> ray: 158.500000, colonm_point: 44
 t(3, 0), ray: 516 >> ray: 158.399994, colonm_point: 44
 t(3, 0), ray: 517 >> ray: 158.300003, colonm_point: 44
 t(3, 0), ray: 518 >> ray: 158.199997, colonm_point: 43
 t(3, 0), ray: 519 >> ray: 158.100006, colonm_point: 43
 t(3, 0), ray: 520 >> ray: 158.000000, colonm_point: 42
 t(3, 0), ray: 521 >> ray: 157.899994, colonm_point: 42
 t(3, 0), ray: 522 >> ray: 157.800003, colonm_point: 42
 t(3, 0), ray: 523 >> ray: 157.699997, colonm_point: 41
 t(3, 0), ray: 524 >> ray: 157.600006, colonm_point: 41
 t(3, 0), ray: 525 >> ray: 157.500000, colonm_point: 40
 t(3, 0), ray: 526 >> ray: 157.399994, colonm_point: 40
 t(3, 0), ray: 527 >> ray: 157.300003, colonm_point: 39
 t(3, 0), ray: 528 >> ray: 157.199997, colonm_point: 39
 t(3, 0), ray: 529 >> ray: 157.100006, colonm_point: 39
 t(3, 0), ray: 530 >> ray: 157.000000, colonm_point: 38
 t(3, 0), ray: 531 >> ray: 156.899994, colonm_point: 38
 t(3, 0), ray: 532 >> ray: 156.800003, colonm_point: 38
 t(3, 0), ray: 533 >> ray: 156.699997, colonm_point: 37
 t(3, 0), ray: 534 >> ray: 156.600006, colonm_point: 37
 t(3, 0), ray: 535 >> ray: 156.500000, colonm_point: 36
 t(3, 0), ray: 536 >> ray: 156.399994, colonm_point: 36
 t(3, 0), ray: 537 >> ray: 156.300003, colonm_point: 36
 t(3, 0), ray: 538 >> ray: 156.199997, colonm_point: 35
 t(3, 0), ray: 539 >> ray: 156.100006, colonm_point: 35
 t(3, 0), ray: 540 >> ray: 156.000000, colonm_point: 35
 t(3, 0), ray: 541 >> ray: 155.899994, colonm_point: 34
 t(3, 0), ray: 542 >> ray: 155.800003, colonm_point: 34
 t(3, 0), ray: 543 >> ray: 155.699997, colonm_point: 33
 t(3, 0), ray: 544 >> ray: 155.600006, colonm_point: 33
 t(3, 0), ray: 545 >> ray: 155.500000, colonm_point: 33
 t(3, 0), ray: 546 >> ray: 155.399994, colonm_point: 32
 t(3, 0), ray: 547 >> ray: 155.300003, colonm_point: 32
 t(3, 0), ray: 548 >> ray: 155.199997, colonm_point: 32
 t(3, 0), ray: 549 >> ray: 155.100006, colonm_point: 31
 t(3, 0), ray: 550 >> ray: 155.000000, colonm_point: 31
 t(3, 0), ray: 551 >> ray: 154.899994, colonm_point: 31
 t(3, 0), ray: 552 >> ray: 154.800003, colonm_point: 30
 t(3, 0), ray: 553 >> ray: 154.699997, colonm_point: 30
 t(3, 0), ray: 554 >> ray: 154.600006, colonm_point: 30
 t(3, 0), ray: 555 >> ray: 154.500000, colonm_point: 29
 t(3, 0), ray: 556 >> ray: 154.399994, colonm_point: 29
 t(3, 0), ray: 557 >> ray: 154.300003, colonm_point: 29
 t(3, 0), ray: 558 >> ray: 154.199997, colonm_point: 28
 t(3, 0), ray: 559 >> ray: 154.100006, colonm_point: 28
 t(3, 0), ray: 560 >> ray: 154.000000, colonm_point: 28
 t(3, 0), ray: 561 >> ray: 153.899994, colonm_point: 28
 t(3, 0), ray: 562 >> ray: 153.800003, colonm_point: 27
 t(3, 0), ray: 563 >> ray: 153.699997, colonm_point: 27
 t(3, 0), ray: 564 >> ray: 153.600006, colonm_point: 27
 t(3, 0), ray: 565 >> ray: 153.500000, colonm_point: 26
 t(3, 0), ray: 566 >> ray: 153.399994, colonm_point: 26
 t(3, 0), ray: 567 >> ray: 153.300003, colonm_point: 26
 t(3, 0), ray: 568 >> ray: 153.199997, colonm_point: 25
 t(3, 0), ray: 569 >> ray: 153.100006, colonm_point: 25
 t(3, 0), ray: 570 >> ray: 153.000000, colonm_point: 25
 t(3, 0), ray: 571 >> ray: 152.899994, colonm_point: 24
 t(3, 0), ray: 572 >> ray: 152.800003, colonm_point: 24
 t(3, 0), ray: 573 >> ray: 152.699997, colonm_point: 24
 t(3, 0), ray: 574 >> ray: 152.600006, colonm_point: 24
 t(3, 0), ray: 575 >> ray: 152.500000, colonm_point: 23
 t(3, 0), ray: 576 >> ray: 152.399994, colonm_point: 23
 t(3, 0), ray: 577 >> ray: 152.300003, colonm_point: 23
 t(3, 0), ray: 578 >> ray: 152.199997, colonm_point: 22
 t(3, 0), ray: 579 >> ray: 152.100006, colonm_point: 22
 t(3, 0), ray: 580 >> ray: 152.000000, colonm_point: 22
 t(3, 0), ray: 581 >> ray: 151.899994, colonm_point: 22
 t(3, 0), ray: 582 >> ray: 151.800003, colonm_point: 21
 t(3, 0), ray: 583 >> ray: 151.699997, colonm_point: 21
 t(3, 0), ray: 584 >> ray: 151.600006, colonm_point: 21
 t(3, 0), ray: 585 >> ray: 151.500000, colonm_point: 21
 t(3, 0), ray: 586 >> ray: 151.399994, colonm_point: 20
 t(3, 0), ray: 587 >> ray: 151.300003, colonm_point: 20
 t(3, 0), ray: 588 >> ray: 151.199997, colonm_point: 20
 t(3, 0), ray: 589 >> ray: 151.100006, colonm_point: 19
 t(3, 0), ray: 590 >> ray: 151.000000, colonm_point: 19
 t(3, 0), ray: 591 >> ray: 150.899994, colonm_point: 19
 t(3, 0), ray: 592 >> ray: 150.800003, colonm_point: 19
 t(3, 0), ray: 593 >> ray: 150.699997, colonm_point: 18
 t(3, 0), ray: 594 >> ray: 150.600006, colonm_point: 18
 t(3, 0), ray: 595 >> ray: 150.500000, colonm_point: 18
 t(3, 0), ray: 596 >> ray: 150.399994, colonm_point: 18
 t(3, 0), ray: 597 >> ray: 150.300003, colonm_point: 17
 t(3, 0), ray: 598 >> ray: 150.199997, colonm_point: 17
 t(3, 0), ray: 599 >> ray: 150.100006, colonm_point: 17
 break main loop 


Player pos >> x:288.000000 (4), y: 96.000000 (1), Player angle: 180.000000
Size of map >> y:3, x: 6
t(3, 2), ray: 0 >> ray: 210.000000, colonm_point: 46
 t(3, 2), ray: 1 >> ray: 209.899994, colonm_point: 46
 t(3, 2), ray: 2 >> ray: 209.800003, colonm_point: 46
 t(3, 2), ray: 3 >> ray: 209.699997, colonm_point: 46
 t(3, 2), ray: 4 >> ray: 209.600006, colonm_point: 45
 t(3, 2), ray: 5 >> ray: 209.500000, colonm_point: 45
 t(3, 2), ray: 6 >> ray: 209.399994, colonm_point: 45
 t(3, 2), ray: 7 >> ray: 209.300003, colonm_point: 45
 t(3, 2), ray: 8 >> ray: 209.199997, colonm_point: 44
 t(3, 2), ray: 9 >> ray: 209.100006, colonm_point: 44
 t(3, 2), ray: 10 >> ray: 209.000000, colonm_point: 44
 t(3, 2), ray: 11 >> ray: 208.899994, colonm_point: 44
 t(3, 2), ray: 12 >> ray: 208.800003, colonm_point: 43
 t(3, 2), ray: 13 >> ray: 208.699997, colonm_point: 43
 t(3, 2), ray: 14 >> ray: 208.600006, colonm_point: 43
 t(3, 2), ray: 15 >> ray: 208.500000, colonm_point: 42
 t(3, 2), ray: 16 >> ray: 208.399994, colonm_point: 42
 t(3, 2), ray: 17 >> ray: 208.300003, colonm_point: 42
 t(3, 2), ray: 18 >> ray: 208.199997, colonm_point: 42
 t(3, 2), ray: 19 >> ray: 208.100006, colonm_point: 41
 t(3, 2), ray: 20 >> ray: 208.000000, colonm_point: 41
 t(3, 2), ray: 21 >> ray: 207.899994, colonm_point: 41
 t(3, 2), ray: 22 >> ray: 207.800003, colonm_point: 41
 t(3, 2), ray: 23 >> ray: 207.699997, colonm_point: 40
 t(3, 2), ray: 24 >> ray: 207.600006, colonm_point: 40
 t(3, 2), ray: 25 >> ray: 207.500000, colonm_point: 40
 t(3, 2), ray: 26 >> ray: 207.399994, colonm_point: 39
 t(3, 2), ray: 27 >> ray: 207.300003, colonm_point: 39
 t(3, 2), ray: 28 >> ray: 207.199997, colonm_point: 39
 t(3, 2), ray: 29 >> ray: 207.100006, colonm_point: 39
 t(3, 2), ray: 30 >> ray: 207.000000, colonm_point: 38
 t(3, 2), ray: 31 >> ray: 206.899994, colonm_point: 38
 t(3, 2), ray: 32 >> ray: 206.800003, colonm_point: 38
 t(3, 2), ray: 33 >> ray: 206.699997, colonm_point: 37
 t(3, 2), ray: 34 >> ray: 206.600006, colonm_point: 37
 t(3, 2), ray: 35 >> ray: 206.500000, colonm_point: 37
 t(3, 2), ray: 36 >> ray: 206.399994, colonm_point: 36
 t(3, 2), ray: 37 >> ray: 206.300003, colonm_point: 36
 t(3, 2), ray: 38 >> ray: 206.199997, colonm_point: 36
 t(3, 2), ray: 39 >> ray: 206.100006, colonm_point: 35
 t(3, 2), ray: 40 >> ray: 206.000000, colonm_point: 35
 t(3, 2), ray: 41 >> ray: 205.899994, colonm_point: 35
 t(3, 2), ray: 42 >> ray: 205.800003, colonm_point: 35
 t(3, 2), ray: 43 >> ray: 205.699997, colonm_point: 34
 t(3, 2), ray: 44 >> ray: 205.600006, colonm_point: 34
 t(3, 2), ray: 45 >> ray: 205.500000, colonm_point: 34
 t(3, 2), ray: 46 >> ray: 205.399994, colonm_point: 33
 t(3, 2), ray: 47 >> ray: 205.300003, colonm_point: 33
 t(3, 2), ray: 48 >> ray: 205.199997, colonm_point: 33
 t(3, 2), ray: 49 >> ray: 205.100006, colonm_point: 32
 t(3, 2), ray: 50 >> ray: 205.000000, colonm_point: 32
 t(3, 2), ray: 51 >> ray: 204.899994, colonm_point: 32
 t(3, 2), ray: 52 >> ray: 204.800003, colonm_point: 31
 t(3, 2), ray: 53 >> ray: 204.699997, colonm_point: 31
 t(3, 2), ray: 54 >> ray: 204.600006, colonm_point: 31
 t(3, 2), ray: 55 >> ray: 204.500000, colonm_point: 30
 t(3, 2), ray: 56 >> ray: 204.399994, colonm_point: 30
 t(3, 2), ray: 57 >> ray: 204.300003, colonm_point: 30
 t(3, 2), ray: 58 >> ray: 204.199997, colonm_point: 29
 t(3, 2), ray: 59 >> ray: 204.100006, colonm_point: 29
 t(3, 2), ray: 60 >> ray: 204.000000, colonm_point: 28
 t(3, 2), ray: 61 >> ray: 203.899994, colonm_point: 28
 t(3, 2), ray: 62 >> ray: 203.800003, colonm_point: 28
 t(3, 2), ray: 63 >> ray: 203.699997, colonm_point: 27
 t(3, 2), ray: 64 >> ray: 203.600006, colonm_point: 27
 t(3, 2), ray: 65 >> ray: 203.500000, colonm_point: 27
 t(3, 2), ray: 66 >> ray: 203.399994, colonm_point: 26
 t(3, 2), ray: 67 >> ray: 203.300003, colonm_point: 26
 t(3, 2), ray: 68 >> ray: 203.199997, colonm_point: 25
 t(3, 2), ray: 69 >> ray: 203.100006, colonm_point: 25
 t(3, 2), ray: 70 >> ray: 203.000000, colonm_point: 25
 t(3, 2), ray: 71 >> ray: 202.899994, colonm_point: 24
 t(3, 2), ray: 72 >> ray: 202.800003, colonm_point: 24
 t(3, 2), ray: 73 >> ray: 202.699997, colonm_point: 24
 t(3, 2), ray: 74 >> ray: 202.600006, colonm_point: 23
 t(3, 2), ray: 75 >> ray: 202.500000, colonm_point: 23
 t(3, 2), ray: 76 >> ray: 202.399994, colonm_point: 22
 t(3, 2), ray: 77 >> ray: 202.300003, colonm_point: 22
 t(3, 2), ray: 78 >> ray: 202.199997, colonm_point: 21
 t(3, 2), ray: 79 >> ray: 202.100006, colonm_point: 21
 t(3, 2), ray: 80 >> ray: 202.000000, colonm_point: 21
 t(3, 2), ray: 81 >> ray: 201.899994, colonm_point: 20
 t(3, 2), ray: 82 >> ray: 201.800003, colonm_point: 20
 t(3, 2), ray: 83 >> ray: 201.699997, colonm_point: 19
 t(3, 2), ray: 84 >> ray: 201.600006, colonm_point: 19
 t(3, 2), ray: 85 >> ray: 201.500000, colonm_point: 19
 t(3, 2), ray: 86 >> ray: 201.399994, colonm_point: 18
 t(3, 2), ray: 87 >> ray: 201.300003, colonm_point: 18
 t(3, 2), ray: 88 >> ray: 201.199997, colonm_point: 17
 t(3, 2), ray: 89 >> ray: 201.100006, colonm_point: 17
 t(3, 2), ray: 90 >> ray: 201.000000, colonm_point: 16
 t(3, 2), ray: 91 >> ray: 200.899994, colonm_point: 16
 t(3, 2), ray: 92 >> ray: 200.800003, colonm_point: 15
 t(3, 2), ray: 93 >> ray: 200.699997, colonm_point: 15
 t(3, 2), ray: 94 >> ray: 200.600006, colonm_point: 14
 t(3, 2), ray: 95 >> ray: 200.500000, colonm_point: 14
 t(3, 2), ray: 96 >> ray: 200.399994, colonm_point: 13
 t(3, 2), ray: 97 >> ray: 200.300003, colonm_point: 13
 t(3, 2), ray: 98 >> ray: 200.199997, colonm_point: 12
 t(3, 2), ray: 99 >> ray: 200.100006, colonm_point: 12
 t(3, 2), ray: 100 >> ray: 200.000000, colonm_point: 11
 t(3, 2), ray: 101 >> ray: 199.899994, colonm_point: 11
 t(3, 2), ray: 102 >> ray: 199.800003, colonm_point: 10
 t(3, 2), ray: 103 >> ray: 199.699997, colonm_point: 10
 t(3, 2), ray: 104 >> ray: 199.600006, colonm_point: 9
 t(3, 2), ray: 105 >> ray: 199.500000, colonm_point: 9
 t(3, 2), ray: 106 >> ray: 199.399994, colonm_point: 8
 t(3, 2), ray: 107 >> ray: 199.300003, colonm_point: 8
 t(3, 2), ray: 108 >> ray: 199.199997, colonm_point: 7
 t(3, 2), ray: 109 >> ray: 199.100006, colonm_point: 7
 t(3, 2), ray: 110 >> ray: 199.000000, colonm_point: 6
 t(3, 2), ray: 111 >> ray: 198.899994, colonm_point: 6
 t(3, 2), ray: 112 >> ray: 198.800003, colonm_point: 5
 t(3, 2), ray: 113 >> ray: 198.699997, colonm_point: 5
 t(3, 2), ray: 114 >> ray: 198.600006, colonm_point: 4
 t(3, 2), ray: 115 >> ray: 198.500000, colonm_point: 3
 t(3, 2), ray: 116 >> ray: 198.399994, colonm_point: 3
 t(3, 2), ray: 117 >> ray: 198.300003, colonm_point: 2
 t(3, 2), ray: 118 >> ray: 198.199997, colonm_point: 2
 t(3, 2), ray: 119 >> ray: 198.100006, colonm_point: 1
 t(3, 2), ray: 120 >> ray: 198.000000, colonm_point: 1
 t(3, 2), ray: 121 >> ray: 197.899994, colonm_point: 0
 t(2, 2), ray: 122 >> ray: 197.800003, colonm_point: 63
 t(2, 2), ray: 123 >> ray: 197.699997, colonm_point: 63
 t(2, 2), ray: 124 >> ray: 197.600006, colonm_point: 62
 t(2, 2), ray: 125 >> ray: 197.500000, colonm_point: 61
 t(2, 2), ray: 126 >> ray: 197.399994, colonm_point: 61
 t(2, 2), ray: 127 >> ray: 197.300003, colonm_point: 60
 t(2, 2), ray: 128 >> ray: 197.199997, colonm_point: 59
 t(2, 2), ray: 129 >> ray: 197.100006, colonm_point: 59
 t(2, 2), ray: 130 >> ray: 197.000000, colonm_point: 58
 t(2, 2), ray: 131 >> ray: 196.899994, colonm_point: 57
 t(2, 2), ray: 132 >> ray: 196.800003, colonm_point: 57
 t(2, 2), ray: 133 >> ray: 196.699997, colonm_point: 56
 t(2, 2), ray: 134 >> ray: 196.600006, colonm_point: 55
 t(2, 2), ray: 135 >> ray: 196.500000, colonm_point: 55
 t(2, 2), ray: 136 >> ray: 196.399994, colonm_point: 54
 t(2, 2), ray: 137 >> ray: 196.300003, colonm_point: 53
 t(2, 2), ray: 138 >> ray: 196.199997, colonm_point: 52
 t(2, 2), ray: 139 >> ray: 196.100006, colonm_point: 52
 t(2, 2), ray: 140 >> ray: 196.000000, colonm_point: 51
 t(2, 2), ray: 141 >> ray: 195.899994, colonm_point: 50
 t(2, 2), ray: 142 >> ray: 195.800003, colonm_point: 49
 t(2, 2), ray: 143 >> ray: 195.699997, colonm_point: 49
 t(2, 2), ray: 144 >> ray: 195.600006, colonm_point: 48
 t(2, 2), ray: 145 >> ray: 195.500000, colonm_point: 47
 t(2, 2), ray: 146 >> ray: 195.399994, colonm_point: 46
 t(2, 2), ray: 147 >> ray: 195.300003, colonm_point: 45
 t(2, 2), ray: 148 >> ray: 195.199997, colonm_point: 45
 t(2, 2), ray: 149 >> ray: 195.100006, colonm_point: 44
 t(2, 2), ray: 150 >> ray: 195.000000, colonm_point: 43
 t(2, 2), ray: 151 >> ray: 194.899994, colonm_point: 42
 t(2, 2), ray: 152 >> ray: 194.800003, colonm_point: 41
 t(2, 2), ray: 153 >> ray: 194.699997, colonm_point: 40
 t(2, 2), ray: 154 >> ray: 194.600006, colonm_point: 39
 t(2, 2), ray: 155 >> ray: 194.500000, colonm_point: 39
 t(2, 2), ray: 156 >> ray: 194.399994, colonm_point: 38
 t(2, 2), ray: 157 >> ray: 194.300003, colonm_point: 37
 t(2, 2), ray: 158 >> ray: 194.199997, colonm_point: 36
 t(2, 2), ray: 159 >> ray: 194.100006, colonm_point: 35
 t(2, 2), ray: 160 >> ray: 194.000000, colonm_point: 34
 t(2, 2), ray: 161 >> ray: 193.899994, colonm_point: 33
 t(2, 2), ray: 162 >> ray: 193.800003, colonm_point: 32
 t(2, 2), ray: 163 >> ray: 193.699997, colonm_point: 31
 t(2, 2), ray: 164 >> ray: 193.600006, colonm_point: 30
 t(2, 2), ray: 165 >> ray: 193.500000, colonm_point: 29
 t(2, 2), ray: 166 >> ray: 193.399994, colonm_point: 28
 t(2, 2), ray: 167 >> ray: 193.300003, colonm_point: 27
 t(2, 2), ray: 168 >> ray: 193.199997, colonm_point: 26
 t(2, 2), ray: 169 >> ray: 193.100006, colonm_point: 24
 t(2, 2), ray: 170 >> ray: 193.000000, colonm_point: 23
 t(2, 2), ray: 171 >> ray: 192.899994, colonm_point: 22
 t(2, 2), ray: 172 >> ray: 192.800003, colonm_point: 21
 t(2, 2), ray: 173 >> ray: 192.699997, colonm_point: 20
 t(2, 2), ray: 174 >> ray: 192.600006, colonm_point: 19
 t(2, 2), ray: 175 >> ray: 192.500000, colonm_point: 18
 t(2, 2), ray: 176 >> ray: 192.399994, colonm_point: 16
 t(2, 2), ray: 177 >> ray: 192.300003, colonm_point: 15
 t(2, 2), ray: 178 >> ray: 192.199997, colonm_point: 14
 t(2, 2), ray: 179 >> ray: 192.100006, colonm_point: 13
 t(2, 2), ray: 180 >> ray: 192.000000, colonm_point: 11
 t(2, 2), ray: 181 >> ray: 191.899994, colonm_point: 10
 t(2, 2), ray: 182 >> ray: 191.800003, colonm_point: 9
 t(2, 2), ray: 183 >> ray: 191.699997, colonm_point: 7
 t(2, 2), ray: 184 >> ray: 191.600006, colonm_point: 6
 t(2, 2), ray: 185 >> ray: 191.500000, colonm_point: 4
 t(2, 2), ray: 186 >> ray: 191.399994, colonm_point: 3
 t(2, 2), ray: 187 >> ray: 191.300003, colonm_point: 1
 t(2, 2), ray: 188 >> ray: 191.199997, colonm_point: 0
 t(1, 2), ray: 189 >> ray: 191.100006, colonm_point: 62
 t(1, 2), ray: 190 >> ray: 191.000000, colonm_point: 61
 t(1, 2), ray: 191 >> ray: 190.899994, colonm_point: 59
 t(1, 2), ray: 192 >> ray: 190.800003, colonm_point: 58
 t(1, 2), ray: 193 >> ray: 190.699997, colonm_point: 56
 t(1, 2), ray: 194 >> ray: 190.600006, colonm_point: 55
 t(1, 2), ray: 195 >> ray: 190.500000, colonm_point: 53
 t(1, 2), ray: 196 >> ray: 190.399994, colonm_point: 51
 t(1, 2), ray: 197 >> ray: 190.300003, colonm_point: 49
 t(1, 2), ray: 198 >> ray: 190.199997, colonm_point: 48
 t(1, 2), ray: 199 >> ray: 190.100006, colonm_point: 46
 t(1, 2), ray: 200 >> ray: 190.000000, colonm_point: 44
 t(1, 2), ray: 201 >> ray: 189.899994, colonm_point: 42
 t(1, 2), ray: 202 >> ray: 189.800003, colonm_point: 40
 t(1, 2), ray: 203 >> ray: 189.699997, colonm_point: 38
 t(1, 2), ray: 204 >> ray: 189.600006, colonm_point: 36
 t(1, 2), ray: 205 >> ray: 189.500000, colonm_point: 34
 t(1, 2), ray: 206 >> ray: 189.399994, colonm_point: 32
 t(1, 2), ray: 207 >> ray: 189.300003, colonm_point: 30
